url,address,price,baths,beds,dens,street,neighbourhood,city,area,mls_id,property_type,date_scraped
https://oshawa.listing.ca/1010-glen-st-83.E7403790.htm#2r-a4,1010 Glen St 83,435000,1,2,0,Glen St,Lakeview,Oshawa,Durham Region,E7403790,condo_townhome,2024-01-30
https://pickering.listing.ca/1034-reflection-pl-406.E7403426.htm#2r-a5,1034 Reflection Pl 406,849900,3,3,1,Reflection Pl,Rural Pickering,Pickering,Durham Region,E7403426,condo_townhome,2024-01-30
https://pickering.listing.ca/1525-kingston-rd-305.E7403302.htm#2r-a6,1525 Kingston Rd 305,578600,1,1,0,Kingston Rd,Town Centre,Pickering,Durham Region,E7403302,condo_townhome,2024-01-30
https://ajax.listing.ca/30-willows-lane.E7403164.htm#2r-a7,30 Willows Lane,699800,2,3,0,Willows Lane,Central West,Ajax,Durham Region,E7403164,condo_townhome,2024-01-30
https://ajax.listing.ca/15-parker-cres-35.E7402414.htm#2r-a8,15 Parker Cres 35,549900,3,3,2,Parker Cres,South East,Ajax,Durham Region,E7402414,condo_townhome,2024-01-30
https://pickering.listing.ca/1715-adirondack-chse-112.E7401874.htm#2r-a9,1715 Adirondack Chse 112,674900,2,2,0,Adirondack Chse,Duffin Heights,Pickering,Durham Region,E7401874,condo_townhome,2024-01-30
https://toronto.listing.ca/2-rean-dr-th20.C7403462.htm#2r-aa,2 Rean Dr Th20,1295000,3,2,0,Rean Dr,Bayview Village,Toronto,Toronto,C7403462,condo_townhome,2024-01-30
https://toronto.listing.ca/250-erskine-ave-9.C7402778.htm#2r-ab,250 Erskine Ave 9,1888000,3,3,0,Erskine Ave,Mount Pleasant East,Toronto,Toronto,C7402778,condo_townhome,2024-01-30
https://kitchener.listing.ca/205-west-oak-tr-43.X7401814.htm#2r-ac,205 West Oak Tr 43,635000,1,2,0,West Oak Tr,not_provided,Kitchener,Other,X7401814,condo_townhome,2024-01-30
https://london.listing.ca/1781-henrica-ave-2.X7401416.htm#2r-ad,1781 Henrica Ave 2,699900,4,4,0,Henrica Ave,not_provided,London,Other,X7401416,condo_townhome,2024-01-30
https://markham.listing.ca/322-john-st-268.N7401696.htm#2r-ae,322 John St 268,799000,3,2,0,John St,Aileen-Willowbrook,Markham,York Region,N7401696,condo_townhome,2024-01-30
https://clarington.listing.ca/1657-nash-rd-j17.E7401700.htm#2r-af,1657 Nash Rd J17,549990,2,2,0,Nash Rd,Courtice,Clarington,Durham Region,E7401700,condo_townhome,2024-01-30
https://toronto.listing.ca/40-orchid-place-dr-15.E7401506.htm#2r-ag,40 Orchid Place Dr 15,799000,3,3,0,Orchid Place Dr,Malvern,Toronto,Toronto,E7401506,condo_townhome,2024-01-30
https://toronto.listing.ca/4001-don-mills-rd-347.C7401780.htm#2r-ah,4001 Don Mills Rd 347,599900,2,2,1,Don Mills Rd,Hillcrest Village,Toronto,Toronto,C7401780,condo_townhome,2024-01-30
https://grimsby.listing.ca/177-main-st-4.X7400960.htm#2r-ai,177 Main St 4,689900,2,2,0,Main St,not_provided,Grimsby,Other,X7400960,condo_townhome,2024-01-30
https://cobourg.listing.ca/325-densmore-rd-1401.X7400226.htm#2r-aj,325 Densmore Rd 1401,529900,1,2,0,Densmore Rd,Cobourg,Cobourg,Other,X7400226,condo_townhome,2024-01-30
https://halton-hills.listing.ca/5-santa-barbara-lane.W7400502.htm#2r-ak,5 Santa Barbara Lane,1478000,3,3,0,Santa Barbara Lane,Georgetown,Halton Hills,Halton Region,W7400502,condo_townhome,2024-01-30
https://mississauga.listing.ca/665-cricklewood-dr-727.W7400472.htm#2r-al,665 Cricklewood Dr 727,839900,2,2,0,Cricklewood Dr,Mineola,Mississauga,Peel Region,W7400472,condo_townhome,2024-01-30
https://orillia.listing.ca/5-invermara-crt-18.S7400464.htm#2r-am,5 Invermara Crt 18,889900,3,3,0,Invermara Crt,Orillia,Orillia,Other,S7400464,condo_townhome,2024-01-30
https://barrie.listing.ca/43-madelaine-dr-5.S7400368.htm#2r-an,43 Madelaine Dr 5,619999,3,3,0,Madelaine Dr,Painswick South,Barrie,Other,S7400368,condo_townhome,2024-01-30
https://pickering.listing.ca/2560-william-jackson-dr-34.E7401108.htm#2r-ao,2560 William Jackson Dr 34,699000,2,2,0,William Jackson Dr,Duffin Heights,Pickering,Durham Region,E7401108,condo_townhome,2024-01-30
https://toronto.listing.ca/379-madison-ave-th-4.C7400394.htm#2r-ap,379 Madison Ave Th #4,1924900,3,3,0,Madison Ave,Casa Loma,Toronto,Toronto,C7400394,condo_townhome,2024-01-30
https://toronto.listing.ca/102-pleasant-blvd.C7400190.htm#2r-aq,102 Pleasant Blvd,2149000,4,3,0,Pleasant Blvd,Rosedale-Moore Park,Toronto,Toronto,C7400190,condo_townhome,2024-01-30
https://centre-wellington.listing.ca/1-fieldstone-lane-7.X7399494.htm#2r-ar,1 Fieldstone Lane 7,799990,3,3,0,Fieldstone Lane,Elora/Salem,Centre Wellington,Other,X7399494,condo_townhome,2024-01-30
https://centre-wellington.listing.ca/2-fieldstone-lane-5.X7399486.htm#2r-as,2 Fieldstone Lane 5,745990,3,3,0,Fieldstone Lane,Elora/Salem,Centre Wellington,Other,X7399486,condo_townhome,2024-01-30
https://toronto.listing.ca/380-hopewell-ave-127.W7400058.htm#2r-at,380 Hopewell Ave 127,529900,2,1,0,Hopewell Ave,Briar Hill-Belgravia,Toronto,Toronto,W7400058,condo_townhome,2024-01-30
https://oakville.listing.ca/2420-baronwood-dr-31-04.W7399928.htm#2r-au,2420 Baronwood Dr 31-04,729900,3,2,0,Baronwood Dr,West Oak Trails,Oakville,Halton Region,W7399928,condo_townhome,2024-01-30
https://toronto.listing.ca/58-sidney-belsey-cres-308.W7399792.htm#2r-av,58 Sidney Belsey Cres 308,668000,2,3,0,Sidney Belsey Cres,Weston,Toronto,Toronto,W7399792,condo_townhome,2024-01-30
https://oro-medonte.listing.ca/90-highland-dr-2054-55.S7399488.htm#2r-aw,90 Highland Dr 2054/55,624990,2,2,0,Highland Dr,Shanty Bay,Oro-Medonte,Other,S7399488,condo_townhome,2024-01-30
https://richmond-hill.listing.ca/190-harding-blvd-112.N7400030.htm#2r-ax,190 Harding Blvd 112,1099000,4,3,0,Harding Blvd,North Richvale,Richmond Hill,York Region,N7400030,condo_townhome,2024-01-30
https://newmarket.listing.ca/15-lytham-green-c-circ-63.N7399994.htm#2r-ay,15 Lytham Green C Circ 63,729900,2,2,0,Lytham Green C Circ,Glenway Estates,Newmarket,York Region,N7399994,condo_townhome,2024-01-30
https://richmond-hill.listing.ca/12025-yonge-st-117.N7212610.htm#2r-az,12025 Yonge St 117,990900,2,2,0,Yonge St,Oak Ridges,Richmond Hill,York Region,N7212610,condo_townhome,2024-01-30
https://hamilton.listing.ca/82-twentyplace-blvd.X7399258.htm#2r-b0,82 Twentyplace Blvd,849900,3,3,0,Twentyplace Blvd,Mount Hope,Hamilton,Other,X7399258,condo_townhome,2024-01-30
https://brampton.listing.ca/68-foster-cres.W7399326.htm#2r-b1,68 Foster Cres,699000,2,3,0,Foster Cres,Brampton North,Brampton,Peel Region,W7399326,condo_townhome,2024-01-30
https://mississauga.listing.ca/2001-bonnymede-dr-214.W7399246.htm#2r-b2,2001 Bonnymede Dr 214,575000,2,2,1,Bonnymede Dr,Clarkson,Mississauga,Peel Region,W7399246,condo_townhome,2024-01-30
https://brampton.listing.ca/4-clermiston-cres.W7398872.htm#2r-b3,4 Clermiston Cres,1229900,3,2,0,Clermiston Cres,Sandringham-Wellington,Brampton,Peel Region,W7398872,condo_townhome,2024-01-30
https://mississauga.listing.ca/750-burnhamthorpe-rd-8.W7398478.htm#2r-b4,750 Burnhamthorpe Rd 8,859000,4,4,0,Burnhamthorpe Rd,Applewood,Mississauga,Peel Region,W7398478,condo_townhome,2024-01-30
https://brampton.listing.ca/165-veterans-dr-17.W7398384.htm#2r-b5,165 Veterans Dr 17,674900,2,2,0,Veterans Dr,Northwest Brampton,Brampton,Peel Region,W7398384,condo_townhome,2024-01-30
https://brampton.listing.ca/105-hansen-rd-51.W7398278.htm#2r-b6,105 Hansen Rd 51,699000,2,3,1,Hansen Rd,Madoc,Brampton,Peel Region,W7398278,condo_townhome,2024-01-30
https://mississauga.listing.ca/4005-hickory-dr-93.W7398222.htm#2r-b7,4005 Hickory Dr 93,799900,2,3,0,Hickory Dr,Rathwood,Mississauga,Peel Region,W7398222,condo_townhome,2024-01-30
https://new-tecumseth.listing.ca/1-briar-gate-way.N7398904.htm#2r-b8,1 Briar Gate Way,1149000,4,2,1,Briar Gate Way,Alliston,New Tecumseth,Other,N7398904,condo_townhome,2024-01-30
https://oshawa.listing.ca/540-dorchester-dr-3.E7398626.htm#2r-b9,540 Dorchester Dr 3,625000,2,3,0,Dorchester Dr,Vanier,Oshawa,Durham Region,E7398626,condo_townhome,2024-01-30
https://toronto.listing.ca/295-village-green-sq-56.E7398602.htm#2r-ba,295 Village Green Sq 56,889000,3,3,1,Village Green Sq,Agincourt South-Malvern West,Toronto,Toronto,E7398602,condo_townhome,2024-01-30
https://oshawa.listing.ca/700-harmony-rd-92.E7398522.htm#2r-bb,700 Harmony Rd 92,649900,3,3,0,Harmony Rd,Pinecrest,Oshawa,Durham Region,E7398522,condo_townhome,2024-01-30
https://clarington.listing.ca/36-lookout-dr.E7261114.htm#2r-bc,36 Lookout Dr,658888,2,2,0,Lookout Dr,Bowmanville,Clarington,Durham Region,E7261114,condo_townhome,2024-01-30
https://toronto.listing.ca/228-st-george-st-th16.C7399052.htm#2r-bd,228 St George St Th16,749900,1,2,0,St George St,Annex,Toronto,Toronto,C7399052,condo_townhome,2024-01-30
https://toronto.listing.ca/847-sheppard-ave-134.C7287556.htm#2r-be,847 Sheppard Ave 134,1148800,3,3,1,Sheppard Ave,Clanton Park,Toronto,Toronto,C7287556,condo_townhome,2024-01-30
https://kitchener.listing.ca/235-chapel-hill-dr-14.X7397664.htm#2r-bf,235 Chapel Hill Dr 14,450000,1,2,0,Chapel Hill Dr,not_provided,Kitchener,Other,X7397664,condo_townhome,2024-01-30
https://collingwood.listing.ca/15-watts-cres-16.S7397726.htm#2r-bg,15 Watts Cres 16,370000,2,3,0,Watts Cres,Collingwood,Collingwood,Other,S7397726,condo_townhome,2024-01-30
https://markham.listing.ca/17-linda-way.N7397998.htm#2r-bh,17 Linda Way,899000,2,3,0,Linda Way,Unionville,Markham,York Region,N7397998,condo_townhome,2024-01-30
https://pickering.listing.ca/1331-glenanna-rd-79.E7398026.htm#2r-bi,1331 Glenanna Rd 79,649000,2,3,0,Glenanna Rd,Liverpool,Pickering,Durham Region,E7398026,condo_townhome,2024-01-30
https://west-lincoln.listing.ca/74-severino-circ.X7397650.htm#2r-bj,74 Severino Circ,649900,4,3,0,Severino Circ,not_provided,West Lincoln,Other,X7397650,condo_townhome,2024-01-30
https://welland.listing.ca/21-taliesin-tr.X7397452.htm#2r-bk,21 Taliesin Tr,1049900,3,2,1,Taliesin Tr,not_provided,Welland,Other,X7397452,condo_townhome,2024-01-30
https://ramara.listing.ca/3-paradise-blvd-8.S7397456.htm#2r-bl,3 Paradise Blvd 8,449000,1,1,0,Paradise Blvd,Brechin,Ramara,Other,S7397456,condo_townhome,2024-01-30
https://niagara-on-the-lake.listing.ca/45-millpond-rd.X7396998.htm#2r-bm,45 Millpond Rd,1199000,4,2,2,Millpond Rd,not_provided,Niagara-on-the-Lake,Other,X7396998,condo_townhome,2024-01-30
https://hamilton.listing.ca/81-valridge-dr-29.X7396836.htm#2r-bn,81 Valridge Dr 29,749900,4,3,1,Valridge Dr,Ancaster,Hamilton,Other,X7396836,condo_townhome,2024-01-30
https://st-catharines.listing.ca/286-cushman-rd-109.X7395954.htm#2r-bo,286 Cushman Rd 109,495000,2,3,0,Cushman Rd,not_provided,St. Catharines,Other,X7395954,condo_townhome,2024-01-30
https://milton.listing.ca/1222-rose-way-74.W7396914.htm#2r-bp,1222 Rose Way 74,849000,3,3,0,Rose Way,Cobban,Milton,Halton Region,W7396914,condo_townhome,2024-01-30
https://mississauga.listing.ca/665-cricklewood-dr-702.W7396704.htm#2r-bq,665 Cricklewood Dr 702,779000,2,2,0,Cricklewood Dr,Mineola,Mississauga,Peel Region,W7396704,condo_townhome,2024-01-30
https://mississauga.listing.ca/6779-glen-erin-dr-38.W7396638.htm#2r-br,6779 Glen Erin Dr 38,750000,2,3,0,Glen Erin Dr,Meadowvale,Mississauga,Peel Region,W7396638,condo_townhome,2024-01-30
https://mississauga.listing.ca/7500-goreway-dr-14.W7396554.htm#2r-bs,7500 Goreway Dr 14,749999,2,3,1,Goreway Dr,Malton,Mississauga,Peel Region,W7396554,condo_townhome,2024-01-30
https://oakville.listing.ca/2420-baronwood-dr-42-02.W7396126.htm#2r-bt,2420 Baronwood Dr 42-02,729990,3,2,0,Baronwood Dr,West Oak Trails,Oakville,Halton Region,W7396126,condo_townhome,2024-01-30
https://oakville.listing.ca/277-gatwick-dr-101.W7395810.htm#2r-bu,277 Gatwick Dr 101,699000,2,1,1,Gatwick Dr,Uptown Core,Oakville,Halton Region,W7395810,condo_townhome,2024-01-30
https://mississauga.listing.ca/3071-treadwells-dr-19.W7395740.htm#2r-bv,3071 Treadwells Dr 19,968000,4,3,1,Treadwells Dr,Applewood,Mississauga,Peel Region,W7395740,condo_townhome,2024-01-30
https://mississauga.listing.ca/615-shoreline-dr-17.W7395612.htm#2r-bw,615 Shoreline Dr 17,475000,1,1,0,Shoreline Dr,Cooksville,Mississauga,Peel Region,W7395612,condo_townhome,2024-01-30
https://toronto.listing.ca/10-lloyd-janes-lane-194.W7395012.htm#2r-bx,10 Lloyd Janes Lane 194,794998,3,2,0,Lloyd Janes Lane,New Toronto,Toronto,Toronto,W7395012,condo_townhome,2024-01-30
https://barrie.listing.ca/120-dambrosio-dr-4.S7397178.htm#2r-by,120 D'ambrosio Dr 4,599900,2,3,0,D'ambrosio Dr,Painswick North,Barrie,Other,S7397178,condo_townhome,2024-01-30
https://collingwood.listing.ca/28-barker-blvd-28.S7396406.htm#2r-bz,28 Barker Blvd 28,749000,3,3,0,Barker Blvd,Collingwood,Collingwood,Other,S7396406,condo_townhome,2024-01-30
https://vaughan.listing.ca/55-interchange-way.N7396686.htm#2r-c0,55 Interchange Way,1299000,3,3,0,Interchange Way,Vaughan Corporate Centre,Vaughan,York Region,N7396686,condo_townhome,2024-01-30
https://markham.listing.ca/29-ashglen-way.N7396640.htm#2r-c1,29 Ashglen Way,1066600,3,3,0,Ashglen Way,Unionville,Markham,York Region,N7396640,condo_townhome,2024-01-30
